序號,答案
20240420100004,363.56
20240420101004,373.02
20240420102004,375.22
20240420103004,374.7
20240420104004,373.84
20240420105004,375.16
20240420110004,378.95
20240420111004,382.24
20240420112004,383.93
20240420113004,384.55
20240420114004,384.66
20240420115004,384.58
20240420120004,384.46
20240420121004,384.36
20240420122004,384.28
20240420123004,384.23
20240420124004,384.19
20240420125004,384.16
20240420130004,384.13
20240420131004,384.1
20240420132004,384.08
20240420133004,384.07
20240420134004,384.07
20240420135004,384.07
20240420140004,384.07
20240420141004,384.07
20240420142004,384.07
20240420143004,384.07
20240420144004,384.07
20240420145004,384.07
20240420150004,384.07
20240420151004,384.07
20240420152004,384.07
20240420153004,384.07
20240420154004,384.07
20240420155004,384.07
20240420160004,384.07
20240420161004,384.07
20240420162004,384.07
20240420163004,384.07
20240420164004,384.07
20240420165004,384.07
20240422090004,532.87
20240422091004,222.59
20240422092004,241.29
20240422093004,287.78
20240422094004,319.42
20240422095004,347.89
20240422100004,364.73
20240422101004,372.41
20240422102004,374.81
20240422103004,374.61
20240422104004,373.87
20240422105004,375.16
20240422110004,378.95
20240422111004,382.24
20240422112004,383.93
20240422113004,384.55
20240422114004,384.66
20240422115004,384.58
20240422120004,384.46
20240422121004,384.36
20240422122004,384.28
20240422123004,384.23
20240422124004,384.19
20240422125004,384.16
20240422130004,384.13
20240422131004,384.1
20240422132004,384.08
20240422133004,384.07
20240422134004,384.07
20240422135004,384.07
20240422140004,384.07
20240422141004,384.07
20240422142004,384.07
20240422143004,384.07
20240422144004,384.07
20240422145004,384.07
20240422150004,384.07
20240422151004,384.07
20240422152004,384.07
20240422153004,384.07
20240422154004,384.07
20240422155004,384.07
20240422160004,384.07
20240422161004,384.07
20240422162004,384.07
20240422163004,384.07
20240422164004,384.07
20240422165004,384.07
20240513090004,21.12
20240513091004,432.1
20240513092004,308.79
20240513093004,320.89
20240513094004,365.56
20240513095004,400.17
20240513100004,419.99
20240513101004,422.95
20240513102004,406.57
20240513103004,391.19
20240513104004,383.99
20240513105004,380.2
20240513110004,378.95
20240513111004,382.24
20240513112004,383.93
20240513113004,384.55
20240513114004,384.66
20240513115004,384.58
20240513120004,384.46
20240513121004,384.36
20240513122004,384.28
20240513123004,384.23
20240513124004,384.19
20240513125004,384.16
20240513130004,384.13
20240513131004,384.1
20240513132004,384.08
20240513133004,384.07
20240513134004,384.07
20240513135004,384.07
20240513140004,384.07
20240513141004,384.07
20240513142004,384.07
20240513143004,384.07
20240513144004,384.07
20240513145004,384.07
20240513150004,384.07
20240513151004,384.07
20240513152004,384.07
20240513153004,384.07
20240513154004,384.07
20240513155004,384.07
20240513160004,384.07
20240513161004,384.07
20240513162004,384.07
20240513163004,384.07
20240513164004,384.07
20240513165004,384.07
20240515090004,1036.91
20240515091004,341.96
20240515092004,287.39
20240515093004,306.64
20240515094004,325.85
20240515095004,351.2
20240515100004,366.13
20240515101004,373.75
20240515102004,375.01
20240515103004,374.26
20240515104004,374.12
20240515105004,375.11
20240515110004,378.95
20240515111004,382.24
20240515112004,383.93
20240515113004,384.55
20240515114004,384.66
20240515115004,384.58
20240515120004,384.46
20240515121004,384.36
20240515122004,384.28
20240515123004,384.23
20240515124004,384.19
20240515125004,384.16
20240515130004,384.13
20240515131004,384.1
20240515132004,384.08
20240515133004,384.07
20240515134004,384.07
20240515135004,384.07
20240515140004,384.07
20240515141004,384.07
20240515142004,384.07
20240515143004,384.07
20240515144004,384.07
20240515145004,384.07
20240515150004,384.07
20240515151004,384.07
20240515152004,384.07
20240515153004,384.07
20240515154004,384.07
20240515155004,384.07
20240515160004,384.07
20240515161004,384.07
20240515162004,384.07
20240515163004,384.07
20240515164004,384.07
20240515165004,384.07
20240629090004,1010.31
20240629091004,333.5
20240629092004,284.84
20240629093004,311.61
20240629094004,326.68
20240629095004,350.14
20240629100004,366.03
20240629101004,373.97
20240629102004,375.44
20240629103004,374.63
20240629104004,374.18
20240629105004,375.11
20240629110004,378.95
20240629111004,382.24
20240629112004,383.93
20240629113004,384.55
20240629114004,384.66
20240629115004,384.58
20240629120004,384.46
20240629121004,384.36
20240629122004,384.28
20240629123004,384.23
20240629124004,384.19
20240629125004,384.16
20240629130004,384.13
20240629131004,384.1
20240629132004,384.08
20240629133004,384.07
20240629134004,384.07
20240629135004,384.07
20240629140004,384.07
20240629141004,384.07
20240629142004,384.07
20240629143004,384.07
20240629144004,384.07
20240629145004,384.07
20240629150004,384.07
20240629151004,384.07
20240629152004,384.07
20240629153004,384.07
20240629154004,384.07
20240629155004,384.07
20240629160004,384.07
20240629161004,384.07
20240629162004,384.07
20240629163004,384.07
20240629164004,384.07
20240629165004,384.07
20240704090004,1018.59
20240704091004,331.29
20240704092004,282.58
20240704093004,312.13
20240704094004,327.13
20240704095004,350.34
20240704100004,366.14
20240704101004,374.06
20240704102004,375.5
20240704103004,374.65
20240704104004,374.19
20240704105004,375.11
20240704110004,378.95
20240704111004,382.24
20240704112004,383.93
20240704113004,384.55
20240704114004,384.66
20240704115004,384.58
20240704120004,384.46
20240704121004,384.36
20240704122004,384.28
20240704123004,384.23
20240704124004,384.19
20240704125004,384.16
20240704130004,384.13
20240704131004,384.1
20240704132004,384.08
20240704133004,384.07
20240704134004,384.07
20240704135004,384.07
20240704140004,384.07
20240704141004,384.07
20240704142004,384.07
20240704143004,384.07
20240704144004,384.07
20240704145004,384.07
20240704150004,384.07
20240704151004,384.07
20240704152004,384.07
20240704153004,384.07
20240704154004,384.07
20240704155004,384.07
20240704160004,384.07
20240704161004,384.07
20240704162004,384.07
20240704163004,384.07
20240704164004,384.07
20240704165004,384.07
20240509090005,155.81
20240509091005,209.49
20240509092005,240.87
20240509093005,278.25
20240509094005,318.53
20240509095005,349.32
20240509100005,366.27
20240509101005,374.06
20240509102005,375.01
20240509103005,373.46
20240509104005,372.3
20240509105005,374.47
20240509110005,378.95
20240509111005,382.24
20240509112005,383.93
20240509113005,384.55
20240509114005,384.66
20240509115005,384.58
20240509120005,384.46
20240509121005,384.36
20240509122005,384.28
20240509123005,384.23
20240509124005,384.19
20240509125005,384.16
20240509130005,384.13
20240509131005,384.1
20240509132005,384.08
20240509133005,384.07
20240509134005,384.07
20240509135005,384.07
20240509140005,384.07
20240509141005,384.07
20240509142005,384.07
20240509143005,384.07
20240509144005,384.07
20240509145005,384.07
20240509150005,384.07
20240509151005,384.07
20240509152005,384.07
20240509153005,384.07
20240509154005,384.07
20240509155005,384.07
20240509160005,384.07
20240509161005,384.07
20240509162005,384.07
20240509163005,384.07
20240509164005,384.07
20240509165005,384.07
20240514090005,102.11
20240514091005,182.89
20240514092005,227.09
20240514093005,270.79
20240514094005,316.66
20240514095005,347.14
20240514100005,363.14
20240514101005,371.79
20240514102005,373.71
20240514103005,373.34
20240514104005,371.9
20240514105005,374.39
20240514110005,378.95
20240514111005,382.24
20240514112005,383.93
20240514113005,384.55
20240514114005,384.66
20240514115005,384.58
20240514120005,384.46
20240514121005,384.36
20240514122005,384.28
20240514123005,384.23
20240514124005,384.19
20240514125005,384.16
20240514130005,384.13
20240514131005,384.1
20240514132005,384.08
20240514133005,384.07
20240514134005,384.07
20240514135005,384.07
20240514140005,384.07
20240514141005,384.07
20240514142005,384.07
20240514143005,384.07
20240514144005,384.07
20240514145005,384.07
20240514150005,384.07
20240514151005,384.07
20240514152005,384.07
20240514153005,384.07
20240514154005,384.07
20240514155005,384.07
20240514160005,384.07
20240514161005,384.07
20240514162005,384.07
20240514163005,384.07
20240514164005,384.07
20240514165005,384.07
20240615090005,423.65
20240615091005,195.66
20240615092005,230.34
20240615093005,275.35
20240615094005,311.23
20240615095005,343.06
20240615100005,363.01
20240615101005,372.7
20240615102005,374.92
20240615103005,374.54
20240615104005,373.79
20240615105005,375.15
20240615110005,378.95
20240615111005,382.24
20240615112005,383.93
20240615113005,384.55
20240615114005,384.66
20240615115005,384.58
20240615120005,384.46
20240615121005,384.36
20240615122005,384.28
20240615123005,384.23
20240615124005,384.19
20240615125005,384.16
20240615130005,384.13
20240615131005,384.1
20240615132005,384.08
20240615133005,384.07
20240615134005,384.07
20240615135005,384.07
20240615140005,384.07
20240615141005,384.07
20240615142005,384.07
20240615143005,384.07
20240615144005,384.07
20240615145005,384.07
20240615150005,384.07
20240615151005,384.07
20240615152005,384.07
20240615153005,384.07
20240615154005,384.07
20240615155005,384.07
20240615160005,384.07
20240615161005,384.07
20240615162005,384.07
20240615163005,384.07
20240615164005,384.07
20240615165005,384.07
20240620090005,519.68
20240620091005,213.29
20240620092005,227.91
20240620093005,275.65
20240620094005,311.51
20240620095005,342.8
20240620100005,361.9
20240620101005,372.51
20240620102005,375.25
20240620103005,374.87
20240620104005,373.91
20240620105005,375.16
20240620110005,378.95
20240620111005,382.24
20240620112005,383.93
20240620113005,384.55
20240620114005,384.66
20240620115005,384.58
20240620120005,384.46
20240620121005,384.36
20240620122005,384.28
20240620123005,384.23
20240620124005,384.19
20240620125005,384.16
20240620130005,384.13
20240620131005,384.1
20240620132005,384.08
20240620133005,384.07
20240620134005,384.07
20240620135005,384.07
20240620140005,384.07
20240620141005,384.07
20240620142005,384.07
20240620143005,384.07
20240620144005,384.07
20240620145005,384.07
20240620150005,384.07
20240620151005,384.07
20240620152005,384.07
20240620153005,384.07
20240620154005,384.07
20240620155005,384.07
20240620160005,384.07
20240620161005,384.07
20240620162005,384.07
20240620163005,384.07
20240620164005,384.07
20240620165005,384.07
20240706090005,423.49
20240706091005,203.15
20240706092005,237.7
20240706093005,280.48
20240706094005,313.59
20240706095005,342.7
20240706100005,361.53
20240706101005,372.2
20240706102005,374.82
20240706103005,374.51
20240706104005,373.79
20240706105005,375.14
20240706110005,378.95
20240706111005,382.24
20240706112005,383.93
20240706113005,384.55
20240706114005,384.66
20240706115005,384.58
20240706120005,384.46
20240706121005,384.36
20240706122005,384.28
20240706123005,384.23
20240706124005,384.19
20240706125005,384.16
20240706130005,384.13
20240706131005,384.1
20240706132005,384.08
20240706133005,384.07
20240706134005,384.07
20240706135005,384.07
20240706140005,384.07
20240706141005,384.07
20240706142005,384.07
20240706143005,384.07
20240706144005,384.07
20240706145005,384.07
20240706150005,384.07
20240706151005,384.07
20240706152005,384.07
20240706153005,384.07
20240706154005,384.07
20240706155005,384.07
20240706160005,384.07
20240706161005,384.07
20240706162005,384.07
20240706163005,384.07
20240706164005,384.07
20240706165005,384.07
20240708090005,415.31
20240708091005,191.92
20240708092005,228.12
20240708093005,274.75
20240708094005,311.36
20240708095005,342.32
20240708100005,362.01
20240708101005,372.42
20240708102005,374.84
20240708103005,374.52
20240708104005,373.8
20240708105005,375.14
20240708110005,378.95
20240708111005,382.24
20240708112005,383.93
20240708113005,384.55
20240708114005,384.66
20240708115005,384.58
20240708120005,384.46
20240708121005,384.36
20240708122005,384.28
20240708123005,384.23
20240708124005,384.19
20240708125005,384.16
20240708130005,384.13
20240708131005,384.1
20240708132005,384.08
20240708133005,384.07
20240708134005,384.07
20240708135005,384.07
20240708140005,384.07
20240708141005,384.07
20240708142005,384.07
20240708143005,384.07
20240708144005,384.07
20240708145005,384.07
20240708150005,384.07
20240708151005,384.07
20240708152005,384.07
20240708153005,384.07
20240708154005,384.07
20240708155005,384.07
20240708160005,384.07
20240708161005,384.07
20240708162005,384.07
20240708163005,384.07
20240708164005,384.07
20240708165005,384.07
20240520090006,407.89
20240520091006,189.6
20240520092006,227.51
20240520093006,273.74
20240520094006,311.28
20240520095006,343.66
20240520100006,363.19
20240520101006,372.64
20240520102006,374.85
20240520103006,374.52
20240520104006,373.77
20240520105006,375.14
20240520110006,378.95
20240520111006,382.24
20240520112006,383.93
20240520113006,384.55
20240520114006,384.66
20240520115006,384.58
20240520120006,384.46
20240520121006,384.36
20240520122006,384.28
20240520123006,384.23
20240520124006,384.19
20240520125006,384.16
20240520130006,384.13
20240520131006,384.1
20240520132006,384.08
20240520133006,384.07
20240520134006,384.07
20240520135006,384.07
20240520140006,384.07
20240520141006,384.07
20240520142006,384.07
20240520143006,384.07
20240520144006,384.07
20240520145006,384.07
20240520150006,384.07
20240520151006,384.07
20240520152006,384.07
20240520153006,384.07
20240520154006,384.07
20240520155006,384.07
20240520160006,384.07
20240520161006,384.07
20240520162006,384.07
20240520163006,384.07
20240520164006,384.07
20240520165006,384.07
20240527090006,328.75
20240527091006,186.22
20240527092006,227.67
20240527093006,272.54
20240527094006,311.46
20240527095006,343.94
20240527100006,362.7
20240527101006,371.94
20240527102006,374.36
20240527103006,374.3
20240527104006,373.69
20240527105006,375.09
20240527110006,378.95
20240527111006,382.24
20240527112006,383.93
20240527113006,384.55
20240527114006,384.66
20240527115006,384.58
20240527120006,384.46
20240527121006,384.36
20240527122006,384.28
20240527123006,384.23
20240527124006,384.19
20240527125006,384.16
20240527130006,384.13
20240527131006,384.1
20240527132006,384.08
20240527133006,384.07
20240527134006,384.07
20240527135006,384.07
20240527140006,384.07
20240527141006,384.07
20240527142006,384.07
20240527143006,384.07
